domain,filename,image_path,mean_saturation,edge_density,local_contrast,texture_entropy,self_similarity,clutter_score,hard_negative_score
mixed,imgi_3663_pexels-photo-16616224.png,G:\내 드라이브\데이터셋\mixed\imgi_3663_pexels-photo-16616224.png,130.593171,0.209046,5.664444,4.910173,0.175349,0.299289,0.451995
mixed,imgi_3663_pexels-photo-34096135.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3663_pexels-photo-34096135.jpg,119.238645,0.547582,15.425311,5.592664,0.000000,0.341352,0.507837
mixed,imgi_3667_pexels-photo-36520382.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3667_pexels-photo-36520382.jpg,145.012671,0.459591,12.134412,5.237847,0.480706,0.303126,0.544279
mixed,imgi_3670_pexels-photo-14372540.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3670_pexels-photo-14372540.jpg,98.871978,0.552433,17.977346,5.033141,0.006693,0.297596,0.541405
mixed,imgi_3671_pexels-photo-12814564.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3671_pexels-photo-12814564.jpg,66.417278,0.659335,18.289064,4.975902,0.255164,0.350122,0.638012
mixed,imgi_3673_pexels-photo-9568879.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3673_pexels-photo-9568879.jpg,140.502603,0.426368,14.497361,4.919059,0.457973,0.280453,0.539507
mixed,imgi_3675_pexels-photo-32344564.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3675_pexels-photo-32344564.jpg,74.765470,0.689468,14.177716,5.738194,0.006134,0.367448,0.586930
mixed,imgi_3675_pexels-photo-37528228.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3675_pexels-photo-37528228.jpg,59.572498,0.874089,23.697168,5.576123,0.358582,0.374880,0.705968
mixed,imgi_3677_pexels-photo-12554496.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3677_pexels-photo-12554496.jpg,150.144261,0.477745,13.407848,4.909297,0.000000,0.312465,0.477739
mixed,imgi_3677_pexels-photo-32444982.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3677_pexels-photo-32444982.jpg,54.610277,0.801571,11.784616,5.744191,0.164590,0.402353,0.636754
mixed,imgi_3681_pexels-photo-37553224.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3681_pexels-photo-37553224.jpg,80.916020,0.650981,16.751040,5.066430,0.360111,0.372573,0.623127
mixed,imgi_3687_pexels-photo-37324171.png,G:\내 드라이브\데이터셋\mixed\imgi_3687_pexels-photo-37324171.png,157.394349,0.835404,19.981327,5.146931,0.276311,0.384747,0.559622
mixed,imgi_3687_pexels-photo-5621136.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3687_pexels-photo-5621136.jpg,91.161594,0.343776,7.750836,5.678617,0.000000,0.343353,0.523538
mixed,imgi_3689_pexels-photo-34236833.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3689_pexels-photo-34236833.jpg,110.923856,0.851045,19.084347,5.837731,0.153079,0.394324,0.565430
mixed,imgi_3695_pexels-photo-37554213.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3695_pexels-photo-37554213.jpg,109.676808,0.840664,19.243134,5.770347,0.000000,0.418949,0.551023
mixed,imgi_3697_pexels-photo-18666617.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3697_pexels-photo-18666617.jpg,34.388511,0.156908,4.700911,4.742234,0.000000,0.316776,0.525650
mixed,imgi_3703_pexels-photo-8258145.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3703_pexels-photo-8258145.jpg,131.438921,0.262412,8.507908,4.957451,0.000000,0.287712,0.453900
mixed,imgi_3704_pexels-photo-4051231.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3704_pexels-photo-4051231.jpg,104.347682,0.710079,19.732141,5.607214,0.000000,0.292944,0.550485
mixed,imgi_3706_pexels-photo-33863307.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3706_pexels-photo-33863307.jpg,79.012822,0.685379,16.617527,5.583574,0.458987,0.361683,0.648874
mixed,imgi_3711_pexels-photo-36185691.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3711_pexels-photo-36185691.jpg,119.218282,0.508424,11.580271,5.669541,0.000000,0.324607,0.488176
mixed,imgi_3714_pexels-photo-37443537.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3714_pexels-photo-37443537.jpg,105.491332,0.595587,16.289007,5.393508,0.503082,0.321600,0.600298
mixed,imgi_3715_pexels-photo-19108681.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3715_pexels-photo-19108681.jpg,131.408980,0.382617,7.325582,4.466983,0.501481,0.344277,0.502858
mixed,imgi_3715_pexels-photo-33505148.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3715_pexels-photo-33505148.jpg,64.185527,0.678529,22.195513,5.827157,0.000000,0.331686,0.639537
mixed,imgi_3716_pexels-photo-20954776.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3716_pexels-photo-20954776.jpg,103.294131,0.253969,6.342879,5.044127,0.316982,0.326588,0.522364
mixed,imgi_3716_pexels-photo-33654287.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3716_pexels-photo-33654287.jpg,90.755422,0.553892,16.837976,5.542545,0.000000,0.320779,0.564621
mixed,imgi_3718_pexels-photo-9888983.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3718_pexels-photo-9888983.jpg,142.990474,0.582670,14.157306,4.338189,0.412891,0.321196,0.516764
mixed,imgi_3722_pexels-photo-11618155.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3722_pexels-photo-11618155.jpg,152.596979,0.795931,25.487871,5.689913,0.094048,0.351835,0.566884
mixed,imgi_3730_pexels-photo-33690978.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3730_pexels-photo-33690978.jpg,145.909180,0.611988,19.450035,5.372419,0.000000,0.319053,0.522158
mixed,imgi_3733_pexels-photo-36174801.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3733_pexels-photo-36174801.jpg,106.012420,0.681305,14.050828,5.550921,0.000000,0.371226,0.528630
mixed,imgi_3735_pexels-photo-28353509.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3735_pexels-photo-28353509.jpg,171.079875,0.728265,14.433777,5.371407,0.596070,0.385908,0.582785
mixed,imgi_3740_pexels-photo-12195374.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3740_pexels-photo-12195374.jpg,67.748024,0.639153,14.900640,5.257915,0.509994,0.355288,0.662734
mixed,imgi_3741_pexels-photo-167695.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3741_pexels-photo-167695.jpg,33.788700,0.177380,4.835865,3.619843,0.474542,0.305184,0.570973
mixed,imgi_3753_pexels-photo-18434150.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3753_pexels-photo-18434150.jpg,147.941610,0.564953,16.465208,5.788078,0.000000,0.324494,0.509630
mixed,imgi_3753_pexels-photo-35802555.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3753_pexels-photo-35802555.jpg,121.875044,0.672149,19.904722,5.067899,0.269659,0.328309,0.550120
mixed,imgi_3754_pexels-photo-29590874.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3754_pexels-photo-29590874.jpg,164.864925,0.769248,16.038002,5.176528,0.000000,0.397009,0.507430
mixed,imgi_3759_pexels-photo-34934671.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3759_pexels-photo-34934671.jpg,87.324413,0.820776,17.602747,5.358183,0.004802,0.400405,0.581689
mixed,imgi_3761_pexels-photo-35526243.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3761_pexels-photo-35526243.jpg,93.731402,0.533153,10.932671,5.677810,0.000000,0.321567,0.531563
mixed,imgi_3764_pexels-photo-25913310.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3764_pexels-photo-25913310.jpg,107.467415,0.842695,27.704363,5.716506,0.000000,0.359483,0.588789
mixed,imgi_3765_pexels-photo-25913310.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3765_pexels-photo-25913310.jpg,107.467508,0.842695,27.704363,5.716506,0.000000,0.359477,0.588788
mixed,imgi_3770_pexels-photo-20585799.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3770_pexels-photo-20585799.jpg,129.798853,0.570089,10.400317,5.530129,0.000000,0.327864,0.481538
mixed,imgi_3778_pexels-photo-15774133.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3778_pexels-photo-15774133.jpg,129.943337,0.359152,6.507356,5.535571,0.229320,0.328566,0.493171
mixed,imgi_3778_pexels-photo-33863290.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3778_pexels-photo-33863290.jpg,129.383404,0.576488,13.694247,5.826351,0.000000,0.345552,0.498747
mixed,imgi_3780_pexels-photo-15559572.png,G:\내 드라이브\데이터셋\mixed\imgi_3780_pexels-photo-15559572.png,96.492062,0.336726,7.447094,5.023327,0.080579,0.302835,0.506209
mixed,imgi_3787_pexels-photo-19024933.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3787_pexels-photo-19024933.jpg,118.527731,0.223326,6.703122,5.734394,0.020802,0.280500,0.464874
mixed,imgi_3795_pexels-photo-14966256.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3795_pexels-photo-14966256.jpg,121.141810,0.553061,13.504596,5.757769,0.000000,0.294577,0.492760
mixed,imgi_3795_pexels-photo-19784925.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3795_pexels-photo-19784925.jpg,82.774684,0.301989,5.286520,5.788277,0.000000,0.310823,0.524109
mixed,imgi_3796_pexels-photo-29239851.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3796_pexels-photo-29239851.jpg,106.429667,0.750988,30.946199,5.563302,0.335310,0.354192,0.648949
mixed,imgi_3798_pexels-photo-13444277.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3798_pexels-photo-13444277.jpg,129.703507,0.873317,19.304691,5.643980,0.000000,0.415440,0.532035
mixed,imgi_3808_pexels-photo-30706417.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3808_pexels-photo-30706417.jpg,69.124587,0.673332,13.890745,5.305837,0.000000,0.380503,0.593296
mixed,imgi_3809_pexels-photo-33362979.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3809_pexels-photo-33362979.jpg,97.153985,0.424137,7.259195,5.534975,0.000000,0.352620,0.511174
mixed,imgi_3813_pexels-photo-17484618.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3813_pexels-photo-17484618.jpg,137.099123,0.625719,17.858540,5.428732,0.216557,0.291451,0.541009
mixed,imgi_3813_pexels-photo-35072548.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3813_pexels-photo-35072548.jpg,147.047633,0.596643,16.368080,5.324926,0.000000,0.337583,0.507981
mixed,imgi_3814_pexels-photo-32282111.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3814_pexels-photo-32282111.jpg,226.024355,0.599188,13.417520,5.382469,0.553739,0.357637,0.570060
mixed,imgi_3816_pexels-photo-34685488.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3816_pexels-photo-34685488.jpg,107.800816,0.792500,32.487331,5.837303,0.000000,0.370246,0.609390
mixed,imgi_3820_pexels-photo-7216089.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3820_pexels-photo-7216089.jpg,57.486997,0.311722,5.571997,5.462241,0.000000,0.351749,0.575901
mixed,imgi_3821_pexels-photo-33949461.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3821_pexels-photo-33949461.jpg,55.267763,0.630314,12.921049,5.459858,0.188038,0.363245,0.640013
mixed,imgi_3825_pexels-photo-34144052.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3825_pexels-photo-34144052.jpg,140.256406,0.601793,8.430076,5.462916,0.269468,0.339013,0.508448
mixed,imgi_3827_pexels-photo-29326685.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3827_pexels-photo-29326685.jpg,124.940473,0.545160,15.189236,5.663492,0.000000,0.314995,0.502699
mixed,imgi_3827_pexels-photo-34753174.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3827_pexels-photo-34753174.jpg,165.310617,0.758478,20.265059,5.700807,0.000000,0.370199,0.532012
mixed,imgi_3828_pexels-photo-793096.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3828_pexels-photo-793096.jpg,73.664478,0.494403,10.713829,5.569614,0.000000,0.353184,0.570488
mixed,imgi_382_pexels-photo-28318853.jpg,G:\내 드라이브\데이터셋\mixed\imgi_382_pexels-photo-28318853.jpg,171.039721,0.933010,25.193512,5.396529,0.537709,0.378333,0.625714
mixed,imgi_3837_pexels-photo-8258143.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3837_pexels-photo-8258143.jpg,111.419635,0.443819,13.872799,5.430653,0.477789,0.350389,0.577911
mixed,imgi_3838_pexels-photo-19499690.png,G:\내 드라이브\데이터셋\mixed\imgi_3838_pexels-photo-19499690.png,125.327779,0.448421,8.552304,5.304968,0.000000,0.333539,0.470275
mixed,imgi_3838_pexels-photo-29622484.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3838_pexels-photo-29622484.jpg,128.085993,0.723721,29.436291,5.833230,0.000000,0.305861,0.568569
mixed,imgi_3843_pexels-photo-7506646.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3843_pexels-photo-7506646.jpg,130.861974,0.695645,18.078581,5.462676,0.502713,0.357786,0.585875
mixed,imgi_3844_pexels-photo-34193053.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3844_pexels-photo-34193053.jpg,161.342800,0.424689,8.225150,5.711142,0.000000,0.287859,0.467341
mixed,imgi_3846_pexels-photo-34361856.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3846_pexels-photo-34361856.jpg,162.399490,0.284899,6.725559,5.605906,0.000000,0.299957,0.461522
mixed,imgi_3848_pexels-photo-11982288.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3848_pexels-photo-11982288.jpg,219.782371,0.704593,17.023918,5.229326,0.517587,0.384839,0.579881
mixed,imgi_3849_pexels-photo-27139438.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3849_pexels-photo-27139438.jpg,109.373024,0.626836,15.462487,5.776423,0.000000,0.345880,0.526551
mixed,imgi_3850_pexels-photo-19429326.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3850_pexels-photo-19429326.jpg,83.778425,0.656704,14.633587,5.670319,0.383369,0.352558,0.620095
mixed,imgi_3853_pexels-photo-13460180.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3853_pexels-photo-13460180.jpg,155.299986,0.589005,14.390669,5.375275,0.198164,0.304358,0.522829
mixed,imgi_3855_pexels-photo-19969344.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3855_pexels-photo-19969344.jpg,109.668289,0.815728,19.468098,5.594069,0.165301,0.375074,0.569195
mixed,imgi_3855_pexels-photo-33606011.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3855_pexels-photo-33606011.jpg,134.340795,0.689076,15.941370,5.363105,0.486736,0.380708,0.574842
mixed,imgi_3857_pexels-photo-11275439.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3857_pexels-photo-11275439.jpg,162.396761,0.322868,10.623509,5.446860,0.573146,0.261837,0.550490
mixed,imgi_3857_pexels-photo-37101381.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3857_pexels-photo-37101381.jpg,96.692087,0.752139,20.008219,5.690947,0.000000,0.362174,0.572737
mixed,imgi_3860_pexels-photo-14543415.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3860_pexels-photo-14543415.jpg,105.810539,0.461032,10.437514,5.487703,0.000000,0.302113,0.505151
mixed,imgi_3860_pexels-photo-34198495.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3860_pexels-photo-34198495.jpg,129.786429,0.834032,22.503143,5.652898,0.342800,0.394045,0.589452
mixed,imgi_3862_pexels-photo-11843314.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3862_pexels-photo-11843314.jpg,129.528199,0.820939,16.680273,5.761756,0.000000,0.384523,0.516641
mixed,imgi_3862_pexels-photo-9292876.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3862_pexels-photo-9292876.jpg,132.841530,0.934149,22.041449,5.381582,0.257699,0.393379,0.575544
mixed,imgi_3865_pexels-photo-34154011.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3865_pexels-photo-34154011.jpg,61.767334,0.825063,17.124874,5.513911,0.131525,0.415049,0.645636
mixed,imgi_3867_pexels-photo-11618154.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3867_pexels-photo-11618154.jpg,152.700932,0.721525,23.295792,5.633429,0.341557,0.358020,0.589403
mixed,imgi_3867_pexels-photo-29218372.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3867_pexels-photo-29218372.jpg,108.966887,0.414718,11.200127,4.918347,0.308412,0.325255,0.529292
mixed,imgi_3868_pexels-photo-35004937.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3868_pexels-photo-35004937.jpg,141.259948,0.742645,15.069280,5.733044,0.000000,0.384603,0.509098
mixed,imgi_3869_pexels-photo-5784701.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3869_pexels-photo-5784701.jpg,154.285818,0.801078,19.060007,5.676811,0.000000,0.381738,0.527518
mixed,imgi_3875_pexels-photo-20847944.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3875_pexels-photo-20847944.jpg,173.137377,0.825067,17.714975,5.222273,0.489477,0.370334,0.577780
mixed,imgi_3877_pexels-photo-27413521.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3877_pexels-photo-27413521.jpg,156.430700,0.807888,23.453873,5.710159,0.000000,0.372062,0.547146
mixed,imgi_3877_pexels-photo-935489.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3877_pexels-photo-935489.jpg,132.324317,0.366047,8.698835,5.329189,0.000000,0.267403,0.465156
mixed,imgi_3879_pexels-photo-8191789.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3879_pexels-photo-8191789.jpg,140.277295,0.076887,2.728233,4.911217,0.431975,0.311276,0.340668
mixed,imgi_3880_pexels-photo-31691209.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3880_pexels-photo-31691209.jpg,136.465410,0.760607,24.314775,5.279133,0.382059,0.348196,0.594434
mixed,imgi_3883_pexels-photo-5720863.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3883_pexels-photo-5720863.jpg,121.350046,0.585041,14.353988,5.366202,0.245954,0.332860,0.531418
mixed,imgi_3886_pexels-photo-27413516.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3886_pexels-photo-27413516.jpg,105.364291,0.610718,16.562717,5.648588,0.000000,0.329227,0.537393
mixed,imgi_3888_pexels-photo-9244798.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3888_pexels-photo-9244798.jpg,89.027467,0.598232,15.047829,5.114371,0.000000,0.308459,0.548645
mixed,imgi_3890_pexels-photo-34779092.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3890_pexels-photo-34779092.jpg,140.629182,0.186506,5.412426,5.517144,0.000000,0.311595,0.423036
mixed,imgi_3893_pexels-photo-33724536.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3893_pexels-photo-33724536.jpg,63.279644,0.615246,12.442381,5.069994,0.288592,0.345573,0.623385
mixed,imgi_3894_pexels-photo-24861121.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3894_pexels-photo-24861121.jpg,156.175795,0.908664,24.847157,5.561772,0.112123,0.359077,0.566955
mixed,imgi_3896_pexels-photo-16056937.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3896_pexels-photo-16056937.jpg,59.005890,0.441077,12.021297,3.949569,0.000000,0.300108,0.549835
mixed,imgi_3897_pexels-photo-35117873.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3897_pexels-photo-35117873.jpg,91.888435,0.683979,18.794249,5.018551,0.345909,0.346505,0.606540
mixed,imgi_3898_pexels-photo-14448919.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3898_pexels-photo-14448919.jpg,153.632227,0.668889,22.807806,5.886124,0.000000,0.306349,0.537547
mixed,imgi_3901_pexels-photo-18842300.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3901_pexels-photo-18842300.jpg,92.093455,0.699690,16.419016,5.057634,0.095431,0.401081,0.569228
mixed,imgi_3901_pexels-photo-35032834.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3901_pexels-photo-35032834.jpg,114.740450,0.533514,16.316010,5.878550,0.000000,0.314955,0.517619
mixed,imgi_3902_pexels-photo-34652768.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3902_pexels-photo-34652768.jpg,161.982527,0.831720,22.600861,5.750983,0.134636,0.366237,0.560068
mixed,imgi_3908_pexels-photo-34334075.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3908_pexels-photo-34334075.jpg,145.479966,0.792276,30.239750,5.697514,0.300263,0.353479,0.616131
mixed,imgi_3909_pexels-photo-17618792.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3909_pexels-photo-17618792.jpg,168.522719,0.438605,12.681938,5.231185,0.000000,0.320990,0.485918
mixed,imgi_3912_pexels-photo-8463686.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3912_pexels-photo-8463686.jpg,197.584552,0.633375,14.407985,5.008623,0.015424,0.303943,0.486891
mixed,imgi_3914_pexels-photo-5458868.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3914_pexels-photo-5458868.jpg,127.800033,0.659040,18.979277,5.176299,0.489461,0.349973,0.580136
mixed,imgi_3914_pexels-photo-894357.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3914_pexels-photo-894357.jpg,58.154531,0.543255,14.182914,5.134259,0.000000,0.339086,0.604916
mixed,imgi_3916_pexels-photo-34283304.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3916_pexels-photo-34283304.jpg,100.938866,0.833841,16.720102,5.663204,0.318298,0.424248,0.597124
mixed,imgi_3920_pexels-photo-28580713.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3920_pexels-photo-28580713.jpg,94.119667,0.486719,10.169109,5.738263,0.000000,0.323091,0.527424
mixed,imgi_3921_pexels-photo-10808241.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3921_pexels-photo-10808241.jpg,104.843024,0.738527,11.479428,5.770937,0.312099,0.379702,0.560141
mixed,imgi_3925_pexels-photo-33973541.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3925_pexels-photo-33973541.jpg,169.676403,0.845375,21.837351,5.416154,0.000000,0.387589,0.541121
mixed,imgi_3927_pexels-photo-17324728.jpg,G:\내 드라이브\데이터셋\mixed\imgi_3927_pexels-photo-17324728.jpg,137.233866,0.876495,21.469330,5.576895,0.639656,0.410227,0.624815
